Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/1           std::allocator<Order>::allocator() [242]
                0.00    0.00       1/7           std::_Deque_base<Order, std::allocator<Order> >::_Deque_impl_data::_Deque_impl_data() [111]
-----------------------------------------------
                0.00    0.00       1/1           std::deque<Order, std::allocator<Order> >::deque() [283]
[259]    0.0    0.00    0.00       1         std::_Deque_base<Order, std::allocator<Order> >::_Deque_base() [259]
                0.00    0.00       1/1           std::_Deque_base<Order, std::allocator<Order> >::_Deque_impl::_Deque_impl() [258]
                0.00    0.00       1/7           std::_Deque_base<Order, std::allocator<Order> >::_M_initialize_map(unsigned long) [115]
-----------------------------------------------
                0.00    0.00       1/1           double const& std::__get_helper<0ul, double const&>(std::_Tuple_impl<0ul, double const&>&) [297]
[260]    0.0    0.00    0.00       1         std::_Tuple_impl<0ul, double const&>::_M_head(std::_Tuple_impl<0ul, double const&>&) [260]
                0.00    0.00       1/1           std::_Head_base<0ul, double const&, false>::_M_head(std::_Head_base<0ul, double const&, false>&) [243]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple<double const&>::tuple(std::tuple<double const&>&&) [284]
[261]    0.0    0.00    0.00       1         std::_Tuple_impl<0ul, double const&>::_Tuple_impl(std::_Tuple_impl<0ul, double const&>&&) [261]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple<double const&>::tuple<true, true>(double const&) [285]
[262]    0.0    0.00    0.00       1         std::_Tuple_impl<0ul, double const&>::_Tuple_impl(double const&) [262]
                0.00    0.00       1/1           std::_Head_base<0ul, double const&, false>::_Head_base(double const&) [244]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<TradeEvent, std::allocator<TradeEvent> >::_M_deallocate_node(TradeEvent*) [254]
[263]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<TradeEvent> >::deallocate(std::allocator<TradeEvent>&, TradeEvent*, unsigned long) [263]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<TradeEvent>::deallocate(TradeEvent*, unsigned long) [225]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<TradeEvent, std::allocator<TradeEvent> >::_M_allocate_node() [250]
[264]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<TradeEvent> >::allocate(std::allocator<TradeEvent>&, unsigned long) [264]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<TradeEvent>::allocate(unsigned long, void const*) [226]
-----------------------------------------------
                0.00    0.00       1/1           std::deque<Order, std::allocator<Order> >::push_back(Order const&) [282]
[265]    0.0    0.00    0.00       1         void std::allocator_traits<std::allocator<Order> >::construct<Order, Order const&>(std::allocator<Order>&, Order*, Order const&) [265]
                0.00    0.00       1/8           Order const& std::forward<Order const&>(std::remove_reference<Order const&>::type&) [86]
                0.00    0.00       1/1           void __gnu_cxx::new_allocator<Order>::construct<Order, Order const&>(Order*, Order const&) [229]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<TradeEvent, std::allocator<TradeEvent> >::_M_deallocate_map(TradeEvent**, unsigned long) [252]
[266]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<TradeEvent*> >::deallocate(std::allocator<TradeEvent*>&, TradeEvent**, unsigned long) [266]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<TradeEvent*>::deallocate(TradeEvent**, unsigned long) [231]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<TradeEvent, std::allocator<TradeEvent> >::_M_allocate_map(unsigned long) [247]
[267]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<TradeEvent*> >::allocate(std::allocator<TradeEvent*>&, unsigned long) [267]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<TradeEvent*>::allocate(unsigned long, void const*) [232]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Rb_tree<double, std::pair<double const, std::deque<Order, std::allocator<Order> > >, std::_Select1st<std::pair<double const, std::deque<Order, std::allocator<Order> > > >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::_M_construct_node<std::piecewise_construct_t const&, std::tuple<double const&>, std::tuple<> >(std::_Rb_tree_node<std::pair<double const, std::deque<Order, std::allocator<Order> > > >*, std::piecewise_construct_t const&, std::tuple<double const&>&&, std::tuple<>&&) [290]
[268]    0.0    0.00    0.00       1         void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<double const, std::deque<Order, std::allocator<Order> > > > > >::construct<std::pair<double const, std::deque<Order, std::allocator<Order> > >, std::piecewise_construct_t const&, std::tuple<double const&>, std::tuple<> >(std::allocator<std::_Rb_tree_node<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >&, std::pair<double const, std::deque<Order, std::allocator<Order> > >*, std::piecewise_construct_t const&, std::tuple<double const&>&&, std::tuple<>&&) [268]
                0.00    0.00       1/5           std::tuple<>&& std::forward<std::tuple<> >(std::remove_reference<std::tuple<> >::type&) [180]
                0.00    0.00       1/5           std::tuple<double const&>&& std::forward<std::tuple<double const&> >(std::remove_reference<std::tuple<double const&> >::type&) [181]
                0.00    0.00       1/5           std::piecewise_construct_t const& std::forward<std::piecewise_construct_t const&>(std::remove_reference<std::piecewise_construct_t const&>::type&) [179]
                0.00    0.00       1/1           void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::construct<std::pair<double const, std::deque<Order, std::allocator<Order> > >, std::piecewise_construct_t const&, std::tuple<double const&>, std::tuple<> >(std::pair<double const, std::deque<Order, std::allocator<Order> > >*, std::piecewise_construct_t const&, std::tuple<double const&>&&, std::tuple<>&&) [233]
-----------------------------------------------
                0.00    0.00       1/1           std::map<double, std::deque<Order, std::allocator<Order> >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::operator[](double const&) [273]
[269]    0.0    0.00    0.00       1         std::_Rb_tree_const_iterator<std::pair<double const, std::deque<Order, std::allocator<Order> > > >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > const&) [269]
-----------------------------------------------
                0.00    0.00       1/1           std::map<double, std::deque<Order, std::allocator<Order> >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::operator[](double const&) [273]
[270]    0.0    0.00    0.00       1         std::map<double, std::deque<Order, std::allocator<Order> >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::lower_bound(double const&) [270]
                0.00    0.00       1/1           std::_Rb_tree<double, std::pair<double const, std::deque<Order, std::allocator<Order> > >, std::_Select1st<std::pair<double const, std::deque<Order, std::allocator<Order> > > >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::lower_bound(double const&) [286]
-----------------------------------------------
                0.00    0.00       1/1           OrderBook::match(Order, std::map<double, std::deque<Order, std::allocator<Order> >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >&, std::map<double, std::deque<Order, std::allocator<Order> >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >&, OrderSide) [184]
[271]    0.0    0.00    0.00       1         std::map<double, std::deque<Order, std::allocator<Order> >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::rend() [271]
                0.00    0.00       1/1           std::_Rb_tree<double, std::pair<double const, std::deque<Order, std::allocator<Order> > >, std::_Select1st<std::pair<double const, std::deque<Order, std::allocator<Order> > > >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::rend() [294]
-----------------------------------------------
                0.00    0.00       1/1           OrderBook::match(Order, std::map<double, std::deque<Order, std::allocator<Order> >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >&, std::map<double, std::deque<Order, std::allocator<Order> >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >&, OrderSide) [184]
[272]    0.0    0.00    0.00       1         std::map<double, std::deque<Order, std::allocator<Order> >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::rbegin() [272]
                0.00    0.00       1/1           std::_Rb_tree<double, std::pair<double const, std::deque<Order, std::allocator<Order> > >, std::_Select1st<std::pair<double const, std::deque<Order, std::allocator<Order> > > >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::rbegin() [296]
-----------------------------------------------
                0.00    0.00       1/1           OrderBook::match(Order, std::map<double, std::deque<Order, std::allocator<Order> >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >&, std::map<double, std::deque<Order, std::allocator<Order> >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >&, OrderSide) [184]
[273]    0.0    0.00    0.00       1         std::map<double, std::deque<Order, std::allocator<Order> >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::operator[](double const&) [273]
                0.00    0.00       1/1           std::map<double, std::deque<Order, std::allocator<Order> >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::lower_bound(double const&) [270]
                0.00    0.00       1/4           std::map<double, std::deque<Order, std::allocator<Order> >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::end() [188]
                0.00    0.00       1/3           std::operator==(std::_Rb_tree_iterator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > const&, std::_Rb_tree_iterator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > const&) [197]
                0.00    0.00       1/1           std::tuple<double const&>::tuple<true, true>(double const&) [285]
                0.00    0.00       1/1           std::_Rb_tree_const_iterator<std::pair<double const, std::deque<Order, std::allocator<Order> > > >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > const&) [269]
                0.00    0.00       1/1           std::_Rb_tree_iterator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > std::_Rb_tree<double, std::pair<double const, std::deque<Order, std::allocator<Order> > >, std::_Select1st<std::pair<double const, std::deque<Order, std::allocator<Order> > > >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<double const&>, std::tuple<> >(std::_Rb_tree_const_iterator<std::pair<double const, std::deque<Order, std::allocator<Order> > > >, std::piecewise_construct_t const&, std::tuple<double const&>&&, std::tuple<>&&) [291]
                0.00    0.00       1/1           std::_Rb_tree_iterator<std::pair<double const, std::deque<Order, std::allocator<Order> > > >::operator*() const [237]
-----------------------------------------------
                0.00    0.00       1/1           std::pair<double const, std::deque<Order, std::allocator<Order> > >::pair<double const&>(std::piecewise_construct_t, std::tuple<double const&>, std::tuple<>) [275]
[274]    0.0    0.00    0.00       1         std::pair<double const, std::deque<Order, std::allocator<Order> > >::pair<double const&, 0ul>(std::tuple<double const&>&, std::tuple<>&, std::_Index_tuple<0ul>, std::_Index_tuple<>) [274]
                0.00    0.00       1/1           double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [299]
                0.00    0.00       1/1           std::tuple_element<0ul, std::tuple<double const&> >::type& std::get<0ul, double const&>(std::tuple<double const&>&) [298]
                0.00    0.00       1/1           std::deque<Order, std::allocator<Order> >::deque() [283]
-----------------------------------------------
                0.00    0.00       1/1           void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::construct<std::pair<double const, std::deque<Order, std::allocator<Order> > >, std::piecewise_construct_t const&, std::tuple<double const&>, std::tuple<> >(std::pair<double const, std::deque<Order, std::allocator<Order> > >*, std::piecewise_construct_t const&, std::tuple<double const&>&&, std::tuple<>&&) [233]
[275]    0.0    0.00    0.00       1         std::pair<double const, std::deque<Order, std::allocator<Order> > >::pair<double const&>(std::piecewise_construct_t, std::tuple<double const&>, std::tuple<>) [275]
                0.00    0.00       1/1           std::pair<double const, std::deque<Order, std::allocator<Order> > >::pair<double const&, 0ul>(std::tuple<double const&>&, std::tuple<>&, std::_Index_tuple<0ul>, std::_Index_tuple<>) [274]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<double, std::pair<double const, std::deque<Order, std::allocator<Order> > >, std::_Select1st<std::pair<double const, std::deque<Order, std::allocator<Order> > > >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::_M_get_insert_unique_pos(double const&) [292]
[276]    0.0    0.00    0.00       1         std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<double const, std::deque<Order, std::allocator<Order> > > >*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<std::pair<double const, std::deque<Order, std::allocator<Order> > > >*&, std::_Rb_tree_node_base*&) [276]
                0.00    0.00       1/1           std::_Rb_tree_node<std::pair<double const, std::deque<Order, std::allocator<Order> > > >*& std::forward<std::_Rb_tree_node<std::pair<double const, std::deque<Order, std::allocator<Order> > > >*&>(std::remove_reference<std::_Rb_tree_node<std::pair<double const, std::deque<Order, std::allocator<Order> > > >*&>::type&) [300]
                0.00    0.00       1/1           std::_Rb_tree_node_base*& std::forward<std::_Rb_tree_node_base*&>(std::remove_reference<std::_Rb_tree_node_base*&>::type&) [301]
-----------------------------------------------
                0.00    0.00       1/1           std::deque<TradeEvent, std::allocator<TradeEvent> >::~deque() [281]
[277]    0.0    0.00    0.00       1         std::deque<TradeEvent, std::allocator<TradeEvent> >::_M_destroy_data(std::_Deque_iterator<TradeEvent, TradeEvent&, TradeEvent*>, std::_Deque_iterator<TradeEvent, TradeEvent&, TradeEvent*>, std::allocator<TradeEvent> const&) [277]
-----------------------------------------------
                0.00    0.00       1/1           std::deque<TradeEvent, std::allocator<TradeEvent> >::~deque() [281]
[278]    0.0    0.00    0.00       1         std::deque<TradeEvent, std::allocator<TradeEvent> >::end() [278]
                0.00    0.00       1/2           std::_Deque_iterator<TradeEvent, TradeEvent&, TradeEvent*>::_Deque_iterator(std::_Deque_iterator<TradeEvent, TradeEvent&, TradeEvent*> const&) [210]
-----------------------------------------------
                0.00    0.00       1/1           std::deque<TradeEvent, std::allocator<TradeEvent> >::~deque() [281]
[279]    0.0    0.00    0.00       1         std::deque<TradeEvent, std::allocator<TradeEvent> >::begin() [279]
                0.00    0.00       1/2           std::_Deque_iterator<TradeEvent, TradeEvent&, TradeEvent*>::_Deque_iterator(std::_Deque_iterator<TradeEvent, TradeEvent&, TradeEvent*> const&) [210]
-----------------------------------------------
                0.00    0.00       1/1           TradeLogger::TradeLogger(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [218]
[280]    0.0    0.00    0.00       1         std::deque<TradeEvent, std::allocator<TradeEvent> >::deque() [280]
                0.00    0.00       1/1           std::_Deque_base<TradeEvent, std::allocator<TradeEvent> >::_Deque_base() [256]
-----------------------------------------------
                0.00    0.00       1/1           TradeLogger::~TradeLogger() [219]
[281]    0.0    0.00    0.00       1         std::deque<TradeEvent, std::allocator<TradeEvent> >::~deque() [281]
                0.00    0.00       1/1           std::_Deque_base<TradeEvent, std::allocator<TradeEvent> >::_M_get_Tp_allocator() [255]
                0.00    0.00       1/1           std::deque<TradeEvent, std::allocator<TradeEvent> >::end() [278]
                0.00    0.00       1/1           std::deque<TradeEvent, std::allocator<TradeEvent> >::begin() [279]
                0.00    0.00       1/1           std::deque<TradeEvent, std::allocator<TradeEvent> >::_M_destroy_data(std::_Deque_iterator<TradeEvent, TradeEvent&, TradeEvent*>, std::_Deque_iterator<TradeEvent, TradeEvent&, TradeEvent*>, std::allocator<TradeEvent> const&) [277]
                0.00    0.00       1/1           std::_Deque_base<TradeEvent, std::allocator<TradeEvent> >::~_Deque_base() [257]
-----------------------------------------------
                0.00    0.00       1/1           OrderBook::match(Order, std::map<double, std::deque<Order, std::allocator<Order> >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >&, std::map<double, std::deque<Order, std::allocator<Order> >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >&, OrderSide) [184]
[282]    0.0    0.00    0.00       1         std::deque<Order, std::allocator<Order> >::push_back(Order const&) [282]
                0.00    0.00       1/1           void std::allocator_traits<std::allocator<Order> >::construct<Order, Order const&>(std::allocator<Order>&, Order*, Order const&) [265]
-----------------------------------------------
                0.00    0.00       1/1           std::pair<double const, std::deque<Order, std::allocator<Order> > >::pair<double const&, 0ul>(std::tuple<double const&>&, std::tuple<>&, std::_Index_tuple<0ul>, std::_Index_tuple<>) [274]
[283]    0.0    0.00    0.00       1         std::deque<Order, std::allocator<Order> >::deque() [283]
                0.00    0.00       1/1           std::_Deque_base<Order, std::allocator<Order> >::_Deque_base() [259]
-----------------------------------------------
                0.00    0.00       1/1           void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::construct<std::pair<double const, std::deque<Order, std::allocator<Order> > >, std::piecewise_construct_t const&, std::tuple<double const&>, std::tuple<> >(std::pair<double const, std::deque<Order, std::allocator<Order> > >*, std::piecewise_construct_t const&, std::tuple<double const&>&&, std::tuple<>&&) [233]
[284]    0.0    0.00    0.00       1         std::tuple<double const&>::tuple(std::tuple<double const&>&&) [284]
                0.00    0.00       1/1           std::_Tuple_impl<0ul, double const&>::_Tuple_impl(std::_Tuple_impl<0ul, double const&>&&) [261]
-----------------------------------------------
                0.00    0.00       1/1           std::map<double, std::deque<Order, std::allocator<Order> >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::operator[](double const&) [273]
[285]    0.0    0.00    0.00       1         std::tuple<double const&>::tuple<true, true>(double const&) [285]
                0.00    0.00       1/1           std::_Tuple_impl<0ul, double const&>::_Tuple_impl(double const&) [262]
-----------------------------------------------
                0.00    0.00       1/1           std::map<double, std::deque<Order, std::allocator<Order> >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::lower_bound(double const&) [270]
[286]    0.0    0.00    0.00       1         std::_Rb_tree<double, std::pair<double const, std::deque<Order, std::allocator<Order> > >, std::_Select1st<std::pair<double const, std::deque<Order, std::allocator<Order> > > >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::lower_bound(double const&) [286]
                0.00    0.00       1/10          std::_Rb_tree<double, std::pair<double const, std::deque<Order, std::allocator<Order> > >, std::_Select1st<std::pair<double const, std::deque<Order, std::allocator<Order> > > >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::_M_end() [80]
                0.00    0.00       1/18          std::_Rb_tree<double, std::pair<double const, std::deque<Order, std::allocator<Order> > >, std::_Select1st<std::pair<double const, std::deque<Order, std::allocator<Order> > > >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::_M_begin() [33]
                0.00    0.00       1/1           std::_Rb_tree<double, std::pair<double const, std::deque<Order, std::allocator<Order> > >, std::_Select1st<std::pair<double const, std::deque<Order, std::allocator<Order> > > >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::_M_lower_bound(std::_Rb_tree_node<std::pair<double const, std::deque<Order, std::allocator<Order> > > >*, std::_Rb_tree_node_base*, double const&) [289]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree_iterator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > std::_Rb_tree<double, std::pair<double const, std::deque<Order, std::allocator<Order> > >, std::_Select1st<std::pair<double const, std::deque<Order, std::allocator<Order> > > >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<double const&>, std::tuple<> >(std::_Rb_tree_const_iterator<std::pair<double const, std::deque<Order, std::allocator<Order> > > >, std::piecewise_construct_t const&, std::tuple<double const&>&&, std::tuple<>&&) [291]
[287]    0.0    0.00    0.00       1         std::_Rb_tree_node<std::pair<double const, std::deque<Order, std::allocator<Order> > > >* std::_Rb_tree<double, std::pair<double const, std::deque<Order, std::allocator<Order> > >, std::_Select1st<std::pair<double const, std::deque<Order, std::allocator<Order> > > >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::_M_create_node<std::piecewise_construct_t const&, std::tuple<double const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<double const&>&&, std::tuple<>&&) [287]
                0.00    0.00       1/7           std::_Rb_tree<double, std::pair<double const, std::deque<Order, std::allocator<Order> > >, std::_Select1st<std::pair<double const, std::deque<Order, std::allocator<Order> > > >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::_M_get_node() [130]
                0.00    0.00       1/5           std::tuple<>&& std::forward<std::tuple<> >(std::remove_reference<std::tuple<> >::type&) [180]
                0.00    0.00       1/5           std::tuple<double const&>&& std::forward<std::tuple<double const&> >(std::remove_reference<std::tuple<double const&> >::type&) [181]
                0.00    0.00       1/5           std::piecewise_construct_t const& std::forward<std::piecewise_construct_t const&>(std::remove_reference<std::piecewise_construct_t const&>::type&) [179]
                0.00    0.00       1/1           void std::_Rb_tree<double, std::pair<double const, std::deque<Order, std::allocator<Order> > >, std::_Select1st<std::pair<double const, std::deque<Order, std::allocator<Order> > > >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::_M_construct_node<std::piecewise_construct_t const&, std::tuple<double const&>, std::tuple<> >(std::_Rb_tree_node<std::pair<double const, std::deque<Order, std::allocator<Order> > > >*, std::piecewise_construct_t const&, std::tuple<double const&>&&, std::tuple<>&&) [290]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree_iterator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > std::_Rb_tree<double, std::pair<double const, std::deque<Order, std::allocator<Order> > >, std::_Select1st<std::pair<double const, std::deque<Order, std::allocator<Order> > > >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<double const&>, std::tuple<> >(std::_Rb_tree_const_iterator<std::pair<double const, std::deque<Order, std::allocator<Order> > > >, std::piecewise_construct_t const&, std::tuple<double const&>&&, std::tuple<>&&) [291]
[288]    0.0    0.00    0.00       1         std::_Rb_tree<double, std::pair<double const, std::deque<Order, std::allocator<Order> > >, std::_Select1st<std::pair<double const, std::deque<Order, std::allocator<Order> > > >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::_M_insert_node(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node<std::pair<double const, std::deque<Order, std::allocator<Order> > > >*) [288]
                0.00    0.00       1/10          std::_Rb_tree<double, std::pair<double const, std::deque<Order, std::allocator<Order> > >, std::_Select1st<std::pair<double const, std::deque<Order, std::allocator<Order> > > >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::_M_end() [80]
                0.00    0.00       1/14          std::_Rb_tree_iterator<std::pair<double const, std::deque<Order, std::allocator<Order> > > >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [53]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<double, std::pair<double const, std::deque<Order, std::allocator<Order> > >, std::_Select1st<std::pair<double const, std::deque<Order, std::allocator<Order> > > >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::lower_bound(double const&) [286]
[289]    0.0    0.00    0.00       1         std::_Rb_tree<double, std::pair<double const, std::deque<Order, std::allocator<Order> > >, std::_Select1st<std::pair<double const, std::deque<Order, std::allocator<Order> > > >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::_M_lower_bound(std::_Rb_tree_node<std::pair<double const, std::deque<Order, std::allocator<Order> > > >*, std::_Rb_tree_node_base*, double const&) [289]
                0.00    0.00       1/14          std::_Rb_tree_iterator<std::pair<double const, std::deque<Order, std::allocator<Order> > > >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [53]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree_node<std::pair<double const, std::deque<Order, std::allocator<Order> > > >* std::_Rb_tree<double, std::pair<double const, std::deque<Order, std::allocator<Order> > >, std::_Select1st<std::pair<double const, std::deque<Order, std::allocator<Order> > > >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::_M_create_node<std::piecewise_construct_t const&, std::tuple<double const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<double const&>&&, std::tuple<>&&) [287]
[290]    0.0    0.00    0.00       1         void std::_Rb_tree<double, std::pair<double const, std::deque<Order, std::allocator<Order> > >, std::_Select1st<std::pair<double const, std::deque<Order, std::allocator<Order> > > >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::_M_construct_node<std::piecewise_construct_t const&, std::tuple<double const&>, std::tuple<> >(std::_Rb_tree_node<std::pair<double const, std::deque<Order, std::allocator<Order> > > >*, std::piecewise_construct_t const&, std::tuple<double const&>&&, std::tuple<>&&) [290]
                0.00    0.00       1/5           std::tuple<>&& std::forward<std::tuple<> >(std::remove_reference<std::tuple<> >::type&) [180]
                0.00    0.00       1/21          operator new(unsigned long, void*) [27]
                0.00    0.00       1/5           std::tuple<double const&>&& std::forward<std::tuple<double const&> >(std::remove_reference<std::tuple<double const&> >::type&) [181]
                0.00    0.00       1/5           std::piecewise_construct_t const& std::forward<std::piecewise_construct_t const&>(std::remove_reference<std::piecewise_construct_t const&>::type&) [179]
                0.00    0.00       1/24          std::_Rb_tree_node<std::pair<double const, std::deque<Order, std::allocator<Order> > > >::_M_valptr() [22]
                0.00    0.00       1/28          std::_Rb_tree<double, std::pair<double const, std::deque<Order, std::allocator<Order> > >, std::_Select1st<std::pair<double const, std::deque<Order, std::allocator<Order> > > >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::_M_get_Node_allocator() [16]
                0.00    0.00       1/1           void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<double const, std::deque<Order, std::allocator<Order> > > > > >::construct<std::pair<double const, std::deque<Order, std::allocator<Order> > >, std::piecewise_construct_t const&, std::tuple<double const&>, std::tuple<> >(std::allocator<std::_Rb_tree_node<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >&, std::pair<double const, std::deque<Order, std::allocator<Order> > >*, std::piecewise_construct_t const&, std::tuple<double const&>&&, std::tuple<>&&) [268]
-----------------------------------------------
                0.00    0.00       1/1           std::map<double, std::deque<Order, std::allocator<Order> >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::operator[](double const&) [273]
[291]    0.0    0.00    0.00       1         std::_Rb_tree_iterator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > std::_Rb_tree<double, std::pair<double const, std::deque<Order, std::allocator<Order> > >, std::_Select1st<std::pair<double const, std::deque<Order, std::allocator<Order> > > >, std::less<double>, std::allocator<std::pair<double const, std::deque<Order, std::allocator<Order> > > > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<double const&>, std::tuple<> >(std::_Rb_tree_const_iterator<std::pair<double const, std::deque<Order, std::allocator<Order> > > >, std::piecewise_construct_t const&, std::tuple<double const&>&&, std::tuple<>&&) [291]
                0.00    0.00       1/5           std::tuple<>&& std::forward<std::tuple<> >(std::remove_reference<std::tuple<> >::type&) [180]
                0.00    0.00       1/5           std::tuple<double const&>&& std::forward<std::tuple<double const&> >(std::remove_reference<std::tuple<double const&> >::type&) [181]
